Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Control_Mode,Lane_Offset,ACC_State,ACC_Active,V_target_Setting,V_min_Setting,G2_Setting,Manual_Throttle,Manual_Brake,Manual_Steer
106.72393727302551,96.52009332570236,96.60908067194627,112.40210723876953,107.24454813966929,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8158294558525085,0.0,-0.000123674632050097
106.83210897445679,96.52040954473198,96.61323615289412,112.40283966064453,107.24489949414664,TIME,-0.0009912794921547174,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8158383369445801,0.0,-0.00012311550381127745
106.92815494537354,96.5207518881076,96.61610040585946,112.40375518798828,107.24527987567511,TIME,-0.00026066089048981667,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.815850019454956,0.0,0.0003741170803550631
107.02977919578552,96.52110857032349,96.61833881409196,112.40504455566406,107.24567618924831,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8158680200576782,0.0,-8.92253519850783e-05
107.13208484649658,96.52149546285703,96.61911713639851,112.40627330541611,107.24610606984115,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8158846497535706,0.0,-0.00014658285363111645
107.23544001579285,96.52190458995271,96.61824627784883,112.4077582359314,107.246560655503,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8159053921699524,0.0,0.00012009683268843219
107.33469462394714,96.5223457963147,96.61643593611232,112.40903902053833,107.2470508847941,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8159222602844238,0.0,-7.500718493247405e-05
107.43773984909058,96.52281549598273,96.61308402747423,112.4105396270752,107.24757277331413,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8159425258636475,0.0,-1.20771219371818e-05
107.54388070106506,96.52332928905365,96.60968098638061,112.4122371673584,107.24814365450405,TIME,-0.00024353952903766185,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8159657120704651,0.0,0.0002510313061065972
107.65135431289673,96.52387386846321,96.60692504441768,112.41399717330933,107.2487487427369,TIME,-0.00026066089048981667,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.81598961353302,0.0,-3.418351479922421e-05
107.74809956550598,96.52445863498339,96.6052055650117,112.41575622558594,107.24939848331488,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.816012978553772,0.0,-0.00013022309576626867
107.85284805297852,96.52507675755574,96.60463854906729,112.4170446395874,107.25008528617303,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.816027820110321,0.0,-0.00013183442933950573
107.95467352867126,96.52573746559692,96.60507081666427,112.4187650680542,107.2508194062188,TIME,-0.0005042004049755633,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8160495758056641,0.0,0.00011743177310563624
108.05825734138489,96.52643186270743,96.60628411563236,112.42025756835938,107.25159095856381,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8160670399665833,0.0,2.1297408238751814e-05
108.15697741508484,96.52716305845254,96.6078908161708,112.4220085144043,107.2524033982806,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8160884976387024,0.0,-0.00012706645065918565
