Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Lane_Offset
10.674967050552368,22.514894495501878,30.288510318417064,21.324247703005128,17.508274719723264,-0.037857092916965485
10.758325338363647,23.195159564361923,31.610039496549646,21.50362226922546,17.886199757978844,-0.037796057760715485
10.831189155578613,23.931786163588107,32.860228189901854,21.682172846186177,18.29543675754895,-0.037689246237277985
10.908258438110352,24.94390718521372,34.20548678894699,21.878885188991656,18.85772621400762,-0.03753666207194328
10.986509799957275,26.12245993928649,35.281575138421495,22.08182303063585,19.51247774404805,-0.03721623122692108
11.066208839416504,27.375231926545823,35.38460368278173,22.267354308003064,20.208462181414347,-0.036697424948215485
11.14485216140747,28.721485330223807,34.6649763794308,22.41925511726897,20.956380739013227,-0.035781897604465485
11.222291469573975,29.775881913021813,33.35063311234545,22.522049358340688,21.54215661834545,-0.03451541066169739
11.299296140670776,31.148781437689415,32.024514413555615,22.56713878794398,22.30487857649412,-0.032867465168237686
11.376544713973999,32.78799814368127,30.782535781572687,22.553085328160158,23.21555452426737,-0.030914342030882835
11.452755689620972,34.15031772462617,29.698268912192272,22.48265845002867,23.97239873590343,-0.028930701315402985
11.528012037277222,35.13402732411619,29.061662183916837,22.370548500162425,24.51890406895344,-0.02708437480032444
11.605868816375732,35.70025615702758,29.042880177065026,22.234375464962298,24.8334756427931,-0.025543242692947388
11.687089920043945,35.71719283892444,29.553204798401296,22.09556260831052,24.84288491051358,-0.02442934736609459
11.760545015335083,35.32258873978343,30.6451259000124,21.989792575418587,24.62366041099079,-0.02386476658284664
11.83626675605774,34.73924526554414,32.119065280450066,21.92003700804095,24.29958070308008,-0.023727446794509888
11.916042566299438,33.75025446663019,33.57579457832869,21.897080082358183,23.750141370350104,-0.023910552263259888
11.989785432815552,32.713441110593344,34.850971734248155,21.924049881163267,23.174133950329637,-0.02426149509847164
12.06703495979309,31.61185396285144,35.90093393138699,21.999931762250284,22.562141090473023,-0.024673491716384888
12.145158767700195,30.62673392758575,36.36166662533044,22.11099279581837,22.014852181992083,-0.025207549333572388
12.219914197921753,29.770863160628835,36.2921557943938,22.245621028970188,21.539368422571574,-0.025848427787423134
12.297102451324463,29.298334731138898,35.50285289277814,22.384865002859687,21.2768526284105,-0.02673342637717724
12.373016357421875,28.77405275604934,34.402629819019346,22.513626191481183,20.985584864471853,-0.02778628282248974
12.449971199035645,28.36815946130976,33.0432019157562,22.62410737814975,20.760088589616533,-0.028945960104465485
12.528173208236694,27.808126125079518,31.957938187577287,22.721916201932643,20.44895895837751,-0.030181920155882835
12.603027582168579,27.27248679264168,31.195895347601333,22.806915338412175,20.1513815514676,-0.03137210011482239
12.685358762741089,26.733690836361625,30.543293014652043,22.897491609007226,19.852050464645345,-0.03257754445075989
12.764913082122803,26.177278626759918,30.652901362394843,22.991066215246683,19.542932570422174,-0.03350833058357239
12.837659120559692,25.62643869086656,31.155460247987122,23.09908323465715,19.236910383814756,-0.03417971357703209
12.915135383605957,25.225102429888583,32.143794663929654,23.233322441872016,19.013945794382543,-0.03456118702888489
12.987274408340454,24.834998989799598,33.29783701700263,23.39675164463269,18.797221660999774,-0.03445437178015709
13.065572738647461,24.44253299389126,34.52058271590917,23.600387712464734,18.579184996606255,-0.03382876515388489
13.142632007598877,24.514387373195635,35.87252771579583,23.831855818944668,18.619104096219797,-0.03294375538825989
13.220761060714722,24.397508294541918,36.53539153445979,24.090705871755997,18.55417127474551,-0.03189089894294739
13.297126770019531,24.288015496300485,36.43325015705664,24.351112398656888,18.493341942389158,-0.030883824452757835
13.370333433151245,24.57295190963828,35.55348383206245,24.58954632330218,18.651639949799044,-0.029953038319945335
13.444981575012207,25.147366764868828,34.30074197465367,24.795242551502415,18.970759313816014,-0.029129065573215485
13.525190591812134,25.371597983003713,32.74750188352547,24.97414436322024,19.09533221277984,-0.02838137187063694
13.596421480178833,25.460128873261603,31.44676481805678,25.112526463298718,19.14451604070089,-0.02783205918967724
13.678086519241333,25.612614496130632,30.283689683991586,25.2342993582754,19.22923027562813,-0.027343785390257835
13.757233381271362,25.94248792292009,29.24673988676176,25.321549253715105,19.41249329051116,-0.02684023790061474
13.836822032928467,26.176500429657775,28.894292588258303,25.386788347279765,19.542500238698764,-0.026428259909152985
13.909977436065674,26.267595232280637,28.953143895763436,25.44430649171325,19.593108462378133,-0.02592470869421959
13.98723292350769,26.393599085634428,29.570379861079626,25.508164700492554,19.663110603130235,-0.02534487657248974
14.063299417495728,26.821478043280266,30.86637259254793,25.587800586973295,19.900821135155702,-0.024612445384263992
14.138395309448242,26.694520682380247,31.908622250003933,25.691141048341464,19.830289267989023,-0.02388002537190914
14.218291997909546,26.675989200142993,33.24726272807321,25.826105369005774,19.81999400007944,-0.02311708778142929
14.296886920928955,26.686347166926872,33.849265861511554,25.982912616383906,19.825748426070483,-0.022598285228013992
